Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),,sub(pm10),sub(pm2.5),so2(sub),sub(no2),(sub)nh3,check(pm10),check(pm2.5),check(s02),check(no2),check(nh3),AQI
17-05-2020,40.83,154.71,2.15,19.71,12.24,34.01,22.89,0.64,100.96,1.63,12.14,,,33.02,36.76,1.26,276.88,203.81,975.64,,136,68,29,25,9,1,1,1,1,1,136
18-05-2020,38.18,164.98,2.38,25.19,15.34,34.1,37.15,0.75,94.4,2.47,15.68,,,33.02,35.05,1.67,287.99,240.52,974.75,,143,64,46,31,9,1,1,1,1,1,143
19-05-2020,35.92,163.24,2.8,30.47,18.49,33.9,26.72,0.78,104.62,2.32,28.48,,,33.07,32.84,1.05,246.74,225.75,974.07,,142,60,33,38,8,1,1,1,1,1,142
20-05-2020,35.72,138.32,2.66,25.49,15.66,34.88,24.99,0.68,100.84,1.67,17.36,,,32.41,32.54,1.84,307.9,251.63,973.89,,126,60,31,32,9,1,1,1,1,1,126
21-05-2020,34.87,151.16,2.55,20.17,12.81,32.96,22.66,0.66,120.24,1.58,11.2,,,32.53,31.76,2.16,293.19,258.96,973.68,,134,58,28,25,8,1,1,1,1,1,134
22-05-2020,41.5,162.11,2.54,23.61,14.63,35.65,28.49,0.78,109.47,2.39,15.68,,,35.2,31.44,1.43,242.89,245.43,973.78,,141,69,36,30,9,1,1,1,1,1,141
23-05-2020,35.35,184.15,2.63,13.73,9.44,33.91,24.29,0.64,106.45,2.17,13.47,,,35.94,31.67,1.79,247.65,226.75,974.96,,156,59,30,17,8,1,1,1,1,1,156
24-05-2020,34.98,154.85,2.59,18.36,11.88,32.34,14.45,0.61,93.15,1.32,11.31,,,34.8,31.66,1.83,299.92,236.93,975.56,,137,58,18,23,8,1,1,1,1,1,137
25-05-2020,34.39,140.67,2.61,20.91,13.26,35.85,24.35,0.74,100.46,1.68,14.03,,,33.46,33.01,1.99,281.5,247.36,975.07,,127,57,30,26,9,1,1,1,1,1,127
26-05-2020,34.58,181.82,3.8,22.75,15.2,32.3,15.5,0.7,76.89,1.81,19.11,,,35.02,31.58,1.91,247.62,236.87,973.55,,155,58,19,28,8,1,1,1,1,1,155
27-05-2020,30.91,156.67,2.15,8.89,6.49,34.36,14.11,0.58,122.08,1.14,6.81,,,34.2,34.09,1.65,177,235.24,971.98,,138,52,18,11,9,1,1,1,1,1,138
28-05-2020,31.75,257.67,1.78,3.57,3.35,40.72,13.23,0.57,102.71,0.81,2.47,,,26.6,47.15,2.75,110.66,201.71,973.94,,208,53,17,4,10,1,1,1,1,1,208
29-05-2020,21.92,53.42,2.01,7.24,5.49,42.25,9.48,0.56,87.44,0.64,2.96,,,17.98,61.13,2.21,116.54,183.18,976.92,,53,37,12,9,11,1,1,1,1,1,53
30-05-2020,21.79,42.17,1.92,4.28,3.85,48.58,7.82,0.54,98.08,0.64,3.65,,,18,61.33,1.73,140.62,232.17,978.87,,42,36,10,5,12,1,1,1,1,1,42
31-05-2020,17.76,30.64,1.99,6.02,4.78,49.26,3.32,0.53,80.77,0.63,2.84,,,17.45,69.46,1.6,163.12,204.94,980.62,,31,30,4,8,12,1,1,1,1,1,31
01-06-2020,35.41,77.27,2.91,18.16,12.02,51.06,10.22,0.97,90.67,1.67,20.89,,,23.87,64.44,0.57,119.47,229.61,980.85,,77,59,13,23,13,1,1,1,1,1,77
02-06-2020,28.14,88.73,2.17,10.68,7.46,34.72,9.77,1.1,105.37,1.32,11.42,,,28.65,55.03,1.14,198.76,239.67,979.01,,89,47,12,13,9,1,1,1,1,1,89
03-06-2020,42.08,112.33,2.95,21.56,13.86,29.2,14.33,0.85,88.91,1.72,21.78,,,28.94,53.06,0.88,217.92,219.19,977.1,,108,70,18,27,7,1,1,1,1,1,108
04-06-2020,44.76,125.3,4.67,21.8,15.41,29.17,14.36,0.78,77.3,2.35,21.65,,,25.68,58.61,1.17,169.52,116.16,976.25,,117,75,18,27,7,1,1,1,1,1,117
05-06-2020,37.28,79.12,4.16,13.7,10.68,31.5,13.3,0.69,71.15,1.7,12.93,,,24.61,62.65,1.05,152.01,185.98,976.35,,79,62,17,17,8,1,1,1,1,1,79
06-06-2020,28.08,65.2,2,5.87,4.73,27.43,9.15,0.55,82.02,1.13,6.05,,,26.84,59.49,1.18,126.24,226.54,975.77,,65,47,11,7,7,1,1,1,1,1,65
07-06-2020,36.84,80.49,2.52,15.2,10.15,26.24,9.66,0.7,84.21,1.5,13.21,,,27.44,59.65,0.98,189.13,216.47,975.27,,80,61,12,19,7,1,1,1,1,1,80
08-06-2020,40.94,93.17,3.11,22.67,14.6,26.34,11.24,0.76,80.28,1.89,18.32,,,29.91,55.7,0.98,197.99,215.23,975,,93,68,14,28,7,1,1,1,1,1,93
09-06-2020,47.38,143.46,3.44,27.48,17.43,28.91,14.69,0.85,90.36,2.09,25.28,,,33.89,52.76,0.85,186.62,219.68,974.85,,129,79,18,34,7,1,1,1,1,1,129
10-06-2020,45.34,136.48,3.39,18.78,12.76,25.58,11.61,0.69,78.5,1.64,19.04,,,34.21,53.59,0.87,208.95,213.63,974.27,,124,76,15,23,6,1,1,1,1,1,124
11-06-2020,44.7,123.83,6.55,32.19,22.46,25.47,9.85,0.85,60.01,1.91,26.38,,,34.27,53.93,0.69,194.76,202.53,973.18,,116,75,12,40,6,1,1,1,1,1,116
12-06-2020,50.4,131.57,2.72,15.12,10.27,28.49,10.08,0.76,87.58,1.89,11.44,,,35.75,52.63,1.08,133.2,199.51,972.06,,121,84,13,19,7,1,1,1,1,1,121
13-06-2020,44.53,139.44,3.01,18.09,12.08,25.06,9.4,0.75,60.75,1.94,13.93,,,31.05,56.96,1.28,164.04,137.28,972.72,,126,74,12,23,6,1,1,1,1,1,126
14-06-2020,49.43,149.6,4.26,21.86,15.1,26.65,8.9,0.87,67.38,2.29,21.19,,,34.25,55.26,0.85,162.22,184.35,974.08,,133,82,11,27,7,1,1,1,1,1,133
15-06-2020,40.03,109.31,2.65,16.77,11.08,28.94,11.56,0.72,93.73,1.67,10.27,,,36.61,48.7,1.05,212.18,181.76,972.22,,106,67,14,21,7,1,1,1,1,1,106
16-06-2020,34.11,97.28,2.84,19.53,12.34,22.94,10.52,0.79,89.72,1.73,11.85,,,36.8,48.31,1.34,152.45,211.27,970.01,,97,57,13,24,6,1,1,1,1,1,97
17-06-2020,26.94,76.56,1.83,7.85,5.64,20.91,8.59,0.67,84.06,0.72,4.16,,,35.34,52.8,1.73,111.94,219.08,969.75,,77,45,11,10,5,1,1,1,1,1,77
18-06-2020,35.57,95.34,2.16,15.53,10.03,23.42,8.85,0.76,86.28,0.03,0.85,,,37.12,51.14,1.24,144.99,218.27,970.22,,95,59,11,19,6,1,1,1,1,1,95
19-06-2020,41.5,199.79,2.19,15.23,9.89,20.59,8.48,0.84,71.33,0,0,,,36.93,52.9,1.5,138.33,183.62,972.04,,167,69,11,19,5,1,1,1,1,1,167
20-06-2020,32.68,106.76,3.5,19.67,13.32,20.65,5.31,0.65,79.94,0.35,4.69,,,30.46,56.13,1.44,157.2,137.88,973.78,,105,54,7,25,5,1,1,1,1,1,105
21-06-2020,39.81,87.87,1.8,16.75,10.38,21.25,6.11,0.71,105.41,1.24,6.43,,,32.7,57.01,1.16,101.27,131.46,973.12,,88,66,8,21,5,1,1,1,1,1,88
22-06-2020,35.77,69.79,2.64,25.63,15.79,24.31,6.45,0.84,90.65,1.56,13.82,,,30.46,60.11,1.01,197.28,205.52,973.41,,70,60,8,32,6,1,1,1,1,1,70
23-06-2020,22.8,48.05,2.01,10.3,7.12,20.04,5.6,0.65,59.97,0.84,4.63,,,31.1,60.64,1.68,104.53,214.16,975.33,,48,38,7,13,5,1,1,1,1,1,48
24-06-2020,25.4,45.14,2.42,15.35,10.14,21.54,4.31,0.79,47.94,0.92,6.44,,,27.56,67.81,1.3,115.28,137.3,976.41,,45,42,5,19,5,1,1,1,1,1,45
25-06-2020,32.04,65.5,6.11,32.91,22.49,20.56,3.11,1.1,50.97,1.77,23.26,,,29.29,67.69,0.75,226.85,206.65,974.03,,66,53,4,41,5,1,1,1,1,1,66
26-06-2020,40.88,94.55,4.15,24.35,16.33,22.71,3.82,0.8,46,1.79,22.08,,,30.46,64.38,1.45,223.13,173.61,972.94,,95,68,5,30,6,1,1,1,1,1,95
27-06-2020,38.06,148.38,3.9,19.5,13.56,22.81,9.68,0.57,39.5,0.9,9.13,,,33.57,55.22,2.05,258,199.2,971.8,,132,63,12,24,6,1,1,1,1,1,132
28-06-2020,50.38,282.86,4.68,21.8,15.41,20.38,4.95,0.68,32.81,1.18,10.14,,,36.56,52.43,1.88,255.16,207.68,971.05,,233,84,6,27,5,1,1,1,1,1,233
29-06-2020,35.56,133.8,3.54,21.49,14.32,18.27,7.25,0.68,56.59,1.01,10.43,,,33.44,56.31,1.52,216.05,183.49,973.08,,123,59,9,27,5,1,1,1,1,1,123
30-06-2020,32.6,75.5,2.13,16.26,10.38,17.95,5.59,0.72,68.62,1.01,7.09,,,30.23,63.82,1.26,122.03,195.35,974.6,,76,54,7,20,4,1,1,1,1,1,76
01-07-2020,46.03,116.55,2.22,18.65,11.73,21.83,5.41,0.83,76.03,1.36,10.69,,,33.08,60.24,1.1,142.93,175.37,973.25,,111,77,7,23,5,1,1,1,1,1,111
02-07-2020,46.13,125.39,2.41,20.72,12.98,23.31,3.76,0.87,92.34,1.56,11.28,,,35.56,57.52,0.9,154.89,191.12,970.93,,117,77,5,26,6,1,1,1,1,1,117
03-07-2020,44,131.18,2.9,18.1,11.99,24.29,7.11,0.85,91.78,1.73,12.19,,,35.03,58.38,1.21,134.38,177.1,970.43,,121,73,9,23,6,1,1,1,1,1,121
04-07-2020,34.42,77.7,1.79,11.03,7.33,23.97,5.95,0.67,75.19,0.97,5.34,,,31.8,62.21,1.82,122.54,189.35,970.99,,78,57,7,14,6,1,1,1,1,1,78
05-07-2020,23.12,45.39,2.58,19.95,12.72,22.01,5.32,0.64,92.33,0.86,8.88,,,26.19,67.22,1.24,125.77,173.51,971.83,,45,39,7,25,6,1,1,1,1,1,45
06-07-2020,29.78,61.97,2.48,18.72,11.98,19.84,5.29,0.7,54.41,1.02,7.68,,,28.41,68.47,1.14,117.09,160.96,971.15,,62,50,7,23,5,1,1,1,1,1,62
07-07-2020,14.15,27.66,2.25,11.04,7.71,19.73,3.98,0.49,34.74,0.58,6.94,,,25.35,70.37,1.67,95.86,149.82,973.99,,28,24,5,14,5,1,1,1,1,1,28
08-07-2020,16.8,29.91,3.89,14.57,10.93,14.9,6.06,0.87,32.12,0.67,7.14,,,25.83,74.7,1.31,133.95,132.7,975.17,,30,28,8,18,4,1,1,1,1,1,30
09-07-2020,23.22,45.54,3.98,18.92,13.3,18.45,3.91,1.23,68.64,0.73,9.32,,,30.77,66.87,0.85,234.59,176.74,971.9,,46,39,5,24,5,1,1,1,1,1,46
10-07-2020,21.81,73.76,3.45,16.83,11.76,20.73,5.06,0.73,72.48,0.58,5.67,,,32.76,60.08,1.8,239.99,209.18,969.69,,74,36,6,21,5,1,1,1,1,1,74
11-07-2020,16.25,46.29,2.93,17.8,11.85,17.91,3.26,0.68,84.51,0.7,9.48,,,29.26,64.6,1.26,232.93,174.61,970.94,,46,27,4,22,4,1,1,1,1,1,46
12-07-2020,16.82,41.53,3.26,21,13.82,18.7,4.58,0.6,87.36,0.72,12.32,,,28.08,62.63,1.29,258.33,153.69,972.26,,42,28,6,26,5,1,1,1,1,1,42
13-07-2020,26.49,96.87,4.57,26.13,17.62,19.05,4.37,0.68,78.51,1.02,14.78,,,30.89,59.64,1.03,247,230.71,972.05,,97,44,5,33,5,1,1,1,1,1,97
14-07-2020,37.38,134.53,3.15,23.04,14.82,18.89,5.31,0.71,77.17,0.96,17.32,,,34.16,57.45,0.92,171.79,206.73,972.9,,123,62,7,29,5,1,1,1,1,1,123
15-07-2020,31.48,80.4,2.12,10.32,7.21,19.58,5.42,0.67,87.16,0.64,5.98,,,31.05,63.65,1.51,101.77,195.86,973.57,,80,52,7,13,5,1,1,1,1,1,80
16-07-2020,22.28,50.99,2.73,15.83,10.65,21.95,5.02,0.65,58.28,0.76,9.71,,,29.94,65.04,1.31,94.7,149.43,972.68,,51,37,6,20,5,1,1,1,1,1,51
17-07-2020,30.76,62.6,2.01,11.41,7.71,22.37,2.23,0.63,68.25,0.66,5.87,,,30.96,65.05,1.43,106.1,140.27,973.31,,63,51,3,14,6,1,1,1,1,1,63
18-07-2020,27.81,64.41,2.21,14.69,9.62,21.7,1.87,0.63,59.8,0.53,9.01,,,30.49,66.56,1.24,104.35,140.87,974.41,,64,46,2,18,5,1,1,1,1,1,64
19-07-2020,16.52,43.67,5.32,25.25,17.76,21.29,2.83,0.79,47.84,0.79,12.54,,,27.54,70.99,1.08,223.04,139.15,973.08,,44,28,4,32,5,1,1,1,1,1,44
20-07-2020,14.17,37.64,3.27,21.76,14.24,23.48,2.9,0.63,92.84,0.9,13.73,,,24.6,70.5,1.28,242.61,131.89,971.56,,38,24,4,27,6,1,1,1,1,1,38
21-07-2020,14.47,28.33,3.53,20.89,14,18.9,1.17,0.56,64.64,0.88,22.88,,,21.25,77.04,1.12,175.03,144.92,974.41,,28,24,1,26,5,1,1,1,1,1,28
22-07-2020,10.49,24.85,5.93,24.08,17.65,17.7,2.24,0.68,37.19,1.13,17.66,,,20.45,78.95,1.07,232.92,82.29,975.28,,25,17,3,30,4,1,1,1,1,1,30
23-07-2020,25.01,58.99,7.56,32.03,23.2,17.2,3.33,0.88,66.55,1.51,23.7,,,26.23,68.51,0.91,230.03,213.88,974.59,,59,42,4,40,4,1,1,1,1,1,59
24-07-2020,29.38,65.1,4.63,21.33,15.12,16.35,1.2,0.73,61.19,1.14,19.25,,,26.87,70.14,1.17,118.09,206.24,977.22,,65,49,2,27,4,1,1,1,1,1,65
25-07-2020,19.55,44.05,2.17,10.34,7.28,20.17,4.27,0.56,56.75,0.52,7.18,,,27.83,70.49,1.22,96.66,185.39,978.81,,44,33,5,13,5,1,1,1,1,1,44
26-07-2020,28.83,74.73,5.04,24.77,17.28,28.81,4.07,0.86,87.06,0.79,13.19,,,33.63,60.18,0.74,161.67,302.67,977.96,,75,48,5,31,7,1,1,1,1,1,75
27-07-2020,24.71,67.8,3.83,16.54,11.91,25.32,5.54,0.66,70.77,0.69,8.04,,,32.04,61.79,1.78,261.07,232.92,975.8,,68,41,7,21,6,1,1,1,1,1,68
28-07-2020,21.98,67.91,4.32,19.53,13.91,20.93,4.3,0.68,58.62,0.67,9.27,,,32.29,61.33,1.73,255.53,212.47,973.69,,68,37,5,24,5,1,1,1,1,1,68
29-07-2020,18.11,51.51,3.57,17.74,12.36,21.12,3.5,0.62,54.85,0.59,9.88,,,25.7,71.05,1.11,151.12,123.64,974.3,,52,30,4,22,5,1,1,1,1,1,52
30-07-2020,13.43,36.85,3.98,23.97,16,19.13,4.67,0.68,59.87,1.01,15.86,,,25.17,70.81,1.11,206.08,170.58,976.1,,37,22,6,30,5,1,1,1,1,1,37
31-07-2020,26.62,58.7,5.16,22.74,16.31,16.51,5.09,0.77,40.98,0.56,16.14,,,26.6,74.36,0.67,129.37,140.84,975.36,,59,44,6,28,4,1,1,1,1,1,59
01-08-2020,20.99,47.95,4.33,18.99,13.64,19.79,4.48,0.71,44.92,0.5,10.31,,,25.58,75.56,0.86,161.69,140.89,974.93,,48,35,6,24,5,1,1,1,1,1,48
02-08-2020,16.97,44.51,4.59,19.02,13.86,22.25,3.11,0.7,49.13,0.68,9.99,,,29.16,68.24,1.19,264.4,200.7,972.82,,45,28,4,24,6,1,1,1,1,1,45
03-08-2020,21.06,56.2,4.84,20.31,14.76,20.21,3.68,0.71,50.6,0.66,8.57,,,30.85,64.28,1.48,260.44,164.53,968.86,,56,35,5,25,5,1,1,1,1,1,56
04-08-2020,19.88,56.57,8.58,29.65,22.76,19.94,4.41,0.82,59.02,0.9,16.61,,,31.3,62.79,1.11,240.78,184.37,967.35,,57,33,6,37,5,1,1,1,1,1,57
05-08-2020,27.61,68.81,7.18,33.6,23.72,14.02,3.65,0.98,34.05,0.69,33.88,,,28.11,71.13,0.73,139.17,110.78,968.66,,69,46,5,42,4,1,1,1,1,1,69
06-08-2020,8.92,35.92,2.32,10.96,7.72,20.88,4.42,0.54,49.89,0.44,8.7,,,30.76,62.96,2.1,90.95,184.34,971.38,,36,15,6,14,5,1,1,1,1,1,36
07-08-2020,19.19,37.47,2.97,13.21,9.45,20.04,3.7,0.64,50.94,0.44,5.85,,,28.93,66.75,1.62,111.75,184.84,974.04,,37,32,5,17,5,1,1,1,1,1,37
08-08-2020,37.1,72.41,4.03,23.55,15.82,17.71,4.38,0.82,75.4,0.82,15.71,,,31.55,64.49,0.56,160.89,170.89,972.27,,72,62,5,29,4,1,1,1,1,1,72
09-08-2020,25.09,44.53,6.28,25.67,18.78,15.37,3.8,0.94,52.33,0.51,13.87,,,27.38,72.73,1.19,243.93,111.28,971.76,,45,42,5,32,4,1,1,1,1,1,45
10-08-2020,26.82,45.69,3.83,15.22,11.21,13.93,3.2,0.92,28.81,0.31,9.17,,,27.21,74.3,1.02,131.68,100.34,972.95,,46,45,4,19,3,1,1,1,1,1,46
11-08-2020,37.15,55.61,3.52,17.25,12.02,14.43,2.44,1.2,46.61,0.25,8.75,,,27.91,73.98,0.71,172.45,122.47,972.56,,56,62,3,22,4,1,1,1,1,1,62
12-08-2020,19.32,52.05,3.36,13.33,9.83,13.46,4.88,0.69,43.6,0.17,6.48,,,28.66,71.29,1.63,244.82,171.69,971.59,,52,32,6,17,3,1,1,1,1,1,52
13-08-2020,13.36,25.13,9.68,22.43,19.83,13.94,2.48,0.76,31.82,0.42,16.13,,,21.74,82.46,0.92,179.78,45.76,971.29,,25,22,3,28,3,1,1,1,1,1,28
14-08-2020,17.03,32.27,4.2,15.74,11.8,11.14,4.73,0.57,33.4,0.41,12.98,,,24.39,78.42,1.08,86.13,95.43,970.52,,32,28,6,20,3,1,1,1,1,1,32
15-08-2020,23.94,40.95,2.13,6.87,5.39,12.32,2.85,0.41,40.52,0.29,3.93,,,27.3,73.75,1.26,116.21,159.92,970.57,,41,40,4,9,3,1,1,1,1,1,41
16-08-2020,16.07,31.6,2.36,9.4,6.93,11.5,3.64,0.42,33.21,0.25,4.06,,,27.87,73.48,1.2,118.93,180.44,971.56,,32,27,5,12,3,1,1,1,1,1,32
17-08-2020,24.93,52.65,5.87,20.44,15.66,12.13,5.64,0.61,22.7,0.37,17.99,,,27.68,75.14,0.95,148.53,128.45,971.88,,53,42,7,26,3,1,1,1,1,1,53
18-08-2020,23.49,58.84,5.07,19.24,14.37,15.47,3.34,0.51,30.39,0.54,14.59,,,27.7,73.04,1.14,180.19,123.45,972.44,,59,39,4,24,4,1,1,1,1,1,59
19-08-2020,15.46,31.59,8.86,26.23,21.17,13.73,4.49,0.61,21.44,0.96,32.37,,,21.11,83.8,0.89,150.35,21.56,972.43,,32,26,6,33,3,1,1,1,1,1,33
20-08-2020,13.11,25.55,5.63,22.18,16.4,13.92,4.06,0.47,36.89,0.85,20.82,,,20.46,82.33,1.01,99.48,58.35,974.82,,26,22,5,28,3,1,1,1,1,1,28
21-08-2020,15.05,40.22,10.81,21.78,20.4,12.17,5.43,0.46,26.38,1.06,25.8,,,25.38,71.69,1.02,85.03,196.58,976.26,,40,25,7,27,3,1,1,1,1,1,40
22-08-2020,7.67,28.29,3.38,12.33,9.32,11.58,6.21,0.3,37.31,0.57,9.83,,,26.41,68.27,1.57,75.32,182.84,975.39,,28,13,8,15,3,1,1,1,1,1,28
23-08-2020,12.84,26.15,2.76,9.32,7.21,12.1,7.25,0.32,41.28,0.48,5.37,,,25.02,72.97,1.7,87.88,138.95,974.03,,26,21,9,12,3,1,1,1,1,1,26
24-08-2020,9.19,24.51,3.39,12.72,9.54,12.19,4.93,0.33,33.22,0.55,5.95,,,24.36,74.38,1.61,118.99,115.56,974.53,,25,15,6,16,3,1,1,1,1,1,25
25-08-2020,15.68,40.42,3.96,14.62,11.02,12.61,5.9,0.47,28.53,0.71,13.14,,,24.83,74.48,1.08,150.11,113.13,976.54,,40,26,7,18,3,1,1,1,1,1,40
26-08-2020,12.25,39.34,8.56,20.62,17.94,12.68,3.95,0.55,32.66,0.87,11.24,,,26.06,71.06,0.96,232.69,130.87,977.78,,39,20,5,26,3,1,1,1,1,1,39
27-08-2020,15.23,47.69,6.18,24.03,17.82,12.92,6.27,0.49,45.87,1.05,15.16,,,27.68,68.03,1.13,256.71,174.04,977.06,,48,25,8,30,3,1,1,1,1,1,48
28-08-2020,21.48,48.41,12.09,31.32,26.51,10.69,7.29,0.73,25.87,1.71,44.76,,,22.93,78.43,0.78,204.43,94.16,975.25,,48,36,9,39,3,1,1,1,1,1,48
29-08-2020,28.61,61.92,14.84,25.8,25.83,11.57,8.41,0.65,37.97,1.73,38.55,,,26.46,71.88,0.75,101.26,158.58,974.74,,62,48,11,32,3,1,1,1,1,1,62
30-08-2020,11.97,32.48,3.27,12.12,9.12,12.47,4.55,0.27,37.04,0.58,8.11,,,23.38,73.49,1.78,92.74,75.52,974.44,,32,20,6,15,3,1,1,1,1,1,32
31-08-2020,9.16,27.25,4.08,13.53,10.53,13.3,6.38,0.3,34.89,0.5,7.41,,,24.17,71.96,1.47,137.85,130.04,976.8,,27,15,8,17,3,1,1,1,1,1,27
01-09-2020,12.23,36.01,3.95,11.86,9.53,13.29,7.84,0.34,38.26,0.54,7.11,,,25.99,69.02,0.95,179.61,198.35,978.25,,36,20,10,15,3,1,1,1,1,1,36
02-09-2020,17.02,46.03,7.12,23.44,18.28,11.6,5.37,0.56,54.54,0.88,10.44,,,27.84,67.6,1,212.39,192.58,980.11,,46,28,7,29,3,1,1,1,1,1,46
03-09-2020,25.2,60.86,3.21,16.03,11.15,11.46,5.62,0.45,54.87,1.02,17.41,,,27.71,68.68,1.35,108.95,163.55,980.71,,61,42,7,20,3,1,1,1,1,1,61
04-09-2020,25.48,50.93,4.18,15.81,11.82,10.55,5.69,0.46,47.21,0.75,7.76,,,26.96,71.14,1.02,142.96,129.15,979.51,,51,42,7,20,3,1,1,1,1,1,51
05-09-2020,18.05,44.2,6.13,22.07,16.74,12.64,4.7,0.52,55.18,1.03,12.48,,,26.83,70.31,0.91,201.09,182.55,977.69,,44,30,6,28,3,1,1,1,1,1,44
06-09-2020,18.09,42.96,8.4,34.08,24.96,12.31,5.42,0.69,67.8,1.23,15.92,,,26.41,70.5,0.72,245.27,161.1,976.84,,43,30,7,43,3,1,1,1,1,1,43
07-09-2020,32,71.3,10.89,35.62,27.83,11.32,4.61,0.78,61.5,1.82,31.93,,,25.67,71.85,0.78,207.64,116.78,977.34,,71,53,6,45,3,1,1,1,1,1,71
08-09-2020,9.83,47.07,18.88,40.26,36.81,11.38,6.31,0.88,62.28,1.18,21.82,,,27.82,66.22,1.24,299.12,168.78,977.97,,47,16,8,50,3,1,1,1,1,1,50
09-09-2020,42.46,106.79,14.36,49.86,38.35,12.55,8.64,1.3,42.43,1.7,32.75,,,28.38,67.37,0.84,285.43,165.08,977.88,,105,71,11,62,3,1,1,1,1,1,105
10-09-2020,45.86,108.99,10.17,48.96,34.31,16.34,4.9,1.26,58.33,2.19,27.08,,,28.76,64.96,1.11,268.41,173.63,975.47,,106,76,6,61,4,1,1,1,1,1,106
11-09-2020,43.58,134.57,23.92,73.46,58.44,18.38,8.46,1.12,54.21,2.53,46.98,,,29.61,61.82,0.65,234.99,180.07,975.91,,123,73,11,92,5,1,1,1,1,1,123
12-09-2020,48.75,142.79,26.33,78.61,63.42,18.87,8.78,1.13,82.1,2.98,48.69,,,29.66,60.85,0.66,231.4,180.8,978.37,,129,81,11,98,5,1,1,1,1,1,129
13-09-2020,55,141.36,16.73,69.88,50.81,18.49,7.1,0.88,73.87,2.26,36.57,,,29.48,64.14,0.63,214.52,135.78,978.31,,128,92,9,87,5,1,1,1,1,1,128
14-09-2020,58.31,157.57,18.11,65.81,50.07,19.63,4.84,1.01,60.43,2.21,32.49,,,28.28,68.66,0.59,184.59,105.38,977.28,,138,97,6,82,5,1,1,1,1,1,138
15-09-2020,52.33,127.88,18.87,68.2,51.64,18.59,7.7,0.89,51.39,2.25,36.47,,,29.21,64.97,0.63,238.12,158.33,976.79,,119,87,10,85,5,1,1,1,1,1,119
16-09-2020,50.62,154.96,22.63,71.53,56.6,18.88,5.19,1.1,61.35,2.78,49.21,,,30.44,62.93,0.92,255.05,155.98,976.5,,137,84,6,89,5,1,1,1,1,1,137
17-09-2020,42.76,118.9,13.37,58.14,41.85,17.28,5.64,0.66,55.6,1.87,24.04,,,31.29,59.99,1.45,291.16,174.8,976.03,,113,71,7,73,4,1,1,1,1,1,113
18-09-2020,34.56,106.11,11.55,49.88,35.98,18.47,3.96,0.63,51.54,1.37,22.37,,,31.88,59.41,1.41,285.29,174.41,975.19,,104,58,5,62,5,1,1,1,1,1,104
19-09-2020,48.73,126.83,15.39,63.23,46.19,21.48,8.73,0.89,58.37,1.83,25.38,,,30.41,62.84,0.81,245.46,164.42,975.42,,118,81,11,79,5,1,1,1,1,1,118
20-09-2020,49.63,142.17,15.55,66.45,48.01,21.42,7.33,0.79,69.5,1.94,35.84,,,29.42,62.55,0.92,259.86,148.31,974.81,,128,83,9,83,5,1,1,1,1,1,128
21-09-2020,52.7,144.11,14.85,75.67,52.49,21.18,6.72,0.92,58.87,2.3,34.95,,,30.35,61.68,0.76,293.78,146.33,973.78,,129,88,8,95,5,1,1,1,1,1,129
22-09-2020,28.38,86.5,11.65,48.23,35.11,17.57,4.7,0.62,47.15,1.4,22.72,,,29.48,64.25,0.97,132.29,144.37,974.24,,87,47,6,60,4,1,1,1,1,1,87
23-09-2020,21.06,61.27,11.61,43.69,32.66,17.52,6.82,0.52,44.58,0.98,11.11,,,28.25,64.52,1.1,114.02,131.15,974.37,,61,35,9,55,4,1,1,1,1,1,61
24-09-2020,24.38,86.14,13.45,58.59,42.09,17.93,8.64,0.8,42.13,1.62,24.07,,,26.89,66.01,0.84,171.16,132.9,976.53,,86,41,11,73,4,1,1,1,1,1,86
25-09-2020,39.55,125.9,19.87,66.62,51.64,19.51,12.13,0.91,66.48,2.45,30.43,,,27.92,61.07,1.05,245.78,148.08,975.84,,117,66,15,83,5,1,1,1,1,1,117
26-09-2020,32.16,165.71,14.63,62.63,45.46,19.17,9.01,0.7,39.79,2.64,45.69,,,25.13,60.23,1.22,240.73,124.01,975.96,,144,54,11,78,5,1,1,1,1,1,144
27-09-2020,31.8,116.24,17.96,62.95,48.09,21.54,8.69,0.6,58.83,1.71,24.6,,,26.08,55.72,1.31,278.86,149.7,978.58,,111,53,11,79,5,1,1,1,1,1,111
28-09-2020,45.75,178,22.12,79.18,60.07,22.46,9.56,0.83,51.97,2.59,40.97,,,26.39,55.97,1.19,283.86,148.19,979.63,,152,76,12,99,6,1,1,1,1,1,152
29-09-2020,47.3,182.36,12.98,68.73,47.14,23.05,9.39,0.67,67.11,2.34,28.44,,,26.36,57.97,1.39,294.87,140.1,979.32,,155,79,12,86,6,1,1,1,1,1,155
30-09-2020,48.65,167.36,17.2,67.96,50.32,22.96,11.45,0.7,67.71,2.71,36.15,,,25.39,56.49,1.56,288.62,150.75,978.25,,145,81,14,85,6,1,1,1,1,1,145
