Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,RH,WS,WD,SR,BP,VWS,AT,NH3,Temp,To Date,Xylene
2021-12-09 00:00:00,24.86,45.09,,,,,6.98,0.1,5.05,0.5,1.5,,,0.4,0.3,,87.82,0.89,136.54,,,74.45,900.66,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10 00:00:00,21.03,39.45,14.1,9.16,23.25,2.3,7.01,0.1,5.77,0.5,1.51,,,0.4,0.3,,76.82,0.83,152.11,,,125.13,898.78,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11 00:00:00,20.55,38.74,14.1,9.15,23.24,2.3,7.0,0.1,3.62,0.5,1.5,,,0.4,0.3,,87.26,0.93,98.25,,,84.21,900.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12 00:00:00,17.53,34.3,14.03,9.13,23.17,2.3,6.98,0.1,3.91,0.5,1.5,,,0.4,0.3,,86.21,0.94,105.93,,,87.76,903.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13 00:00:00,25.16,45.52,14.02,9.13,23.15,2.3,6.97,0.1,3.79,0.5,1.5,,,0.4,0.3,,92.23,0.86,169.15,,,82.09,912.59,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14 00:00:00,30.01,52.64,13.99,9.12,23.11,2.3,7.0,0.1,4.03,0.5,1.5,,,0.4,0.3,,86.79,0.82,121.52,,,61.58,897.78,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15 00:00:00,39.76,66.99,13.95,9.1,23.05,2.3,7.0,0.1,4.82,0.5,1.5,,,0.4,0.3,,88.28,0.85,137.69,,,43.24,890.37,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16 00:00:00,54.88,89.22,13.92,9.08,23.0,2.3,7.0,0.1,5.9,0.5,1.5,,,0.4,0.3,,75.31,0.87,131.07,,,127.23,893.46,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 00:00:00,61.36,98.75,13.92,9.09,23.01,2.3,7.0,0.1,7.52,0.5,1.5,,,0.4,0.3,,71.15,0.91,115.28,,,136.65,901.37,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18 00:00:00,69.67,110.97,13.94,9.09,23.03,2.3,6.99,0.1,7.81,0.5,1.5,,,0.4,0.3,,76.0,0.92,126.81,,,124.18,902.94,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 00:00:00,86.5,132.77,13.88,9.08,22.96,2.3,7.02,0.1,10.81,0.5,1.5,,,0.4,0.3,,67.22,0.92,110.75,,,123.25,907.14,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 00:00:00,86.65,127.81,13.89,9.08,22.97,2.3,6.99,0.1,11.43,0.5,1.5,,,0.4,0.3,,73.46,0.94,128.54,,,128.02,914.67,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 00:00:00,112.38,160.87,13.89,9.08,22.96,2.3,7.03,0.1,10.83,0.5,1.5,,,0.4,0.3,,70.67,0.94,134.16,,,131.07,922.54,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22 00:00:00,82.04,129.17,13.98,9.11,23.09,2.3,7.0,0.1,9.79,0.5,1.5,,,0.4,0.3,,71.06,0.93,133.82,,,124.65,918.37,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23 00:00:00,126.0,181.99,13.95,9.1,23.04,2.3,6.99,0.1,10.53,0.5,1.5,,,0.4,0.3,,68.43,0.93,135.76,,,162.12,924.33,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24 00:00:00,81.27,128.03,14.03,9.13,23.16,2.3,7.0,0.1,10.15,0.5,1.5,,,0.4,0.3,,62.09,0.92,122.67,,,162.06,929.44,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25 00:00:00,83.98,132.02,13.95,9.1,23.05,2.3,7.0,0.1,8.57,0.5,1.5,,,0.4,0.3,,60.9,0.93,98.22,,,127.79,933.36,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26 00:00:00,47.47,78.33,13.95,9.1,23.05,2.3,6.99,0.1,9.89,0.5,1.5,,,0.4,0.3,,65.96,0.93,91.37,,,118.99,939.21,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27 00:00:00,61.34,94.51,13.93,9.09,23.01,2.3,6.99,0.1,11.01,0.5,1.5,,,0.4,0.3,,72.41,0.92,173.55,,,118.62,964.09,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 00:00:00,35.27,60.39,13.92,9.09,23.01,2.3,6.98,0.1,8.62,0.5,1.5,,,0.4,0.3,,76.1,0.94,157.92,,,119.04,947.22,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29 00:00:00,27.73,49.3,13.91,9.08,22.99,2.3,6.99,0.1,6.58,0.5,1.5,,,0.4,0.3,,76.25,0.94,213.74,,,114.51,947.68,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30 00:00:00,15.1,30.73,13.92,9.09,23.01,2.3,6.99,0.1,5.76,0.5,1.5,,,0.4,0.3,,78.38,0.93,209.76,,,105.7,932.25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31 00:00:00,18.39,35.55,16.38,12.68,28.17,2.3,6.98,0.1,14.75,0.5,1.5,,,0.4,0.3,,87.35,0.89,220.04,,,95.16,923.21,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01 00:00:00,21.25,,4.24,11.29,15.53,,8.21,0.7,8.71,0.31,0.19,,,0.3,,,63.06,1.21,85.09,,,26.13,761.97,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02 00:00:00,19.56,,4.23,11.3,15.52,,8.22,0.7,5.1,0.08,0.11,,,0.17,0.3,,77.01,1.21,78.16,,,15.3,761.89,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03 00:00:00,15.26,,4.23,11.28,15.52,,8.21,0.7,6.89,0.11,0.25,,,0.21,0.11,,76.11,1.6,92.72,,,20.68,760.66,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04 00:00:00,14.11,,4.23,11.28,15.53,,8.21,0.7,8.55,0.09,0.2,,,0.23,0.37,,72.41,1.58,89.58,,,25.66,760.87,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05 00:00:00,7.81,,4.22,11.29,15.54,,8.21,0.7,1.83,0.0,0.22,,,0.31,0.1,,88.52,0.38,67.73,,,5.48,761.45,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06 00:00:00,9.13,,5.09,13.2,20.23,,7.64,0.7,7.44,0.05,0.0,,,,,,84.72,0.58,81.23,,,22.32,760.54,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07 00:00:00,15.77,,5.79,13.7,24.11,,6.55,0.7,7.72,0.07,0.12,,,0.16,0.19,,82.74,0.86,75.14,,,23.16,759.71,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08 00:00:00,21.89,,4.23,11.3,15.51,,6.58,0.7,7.49,0.05,0.0,,,0.09,0.54,,79.93,0.9,81.01,,,22.29,759.26,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09 00:00:00,39.71,,4.24,11.29,15.52,,6.58,0.7,8.63,0.06,0.0,,,,0.09,,77.27,1.01,86.35,,,25.88,759.85,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10 00:00:00,53.3,,4.23,11.29,15.52,,6.6,0.7,9.09,0.05,0.0,,,,,,76.05,1.5,85.81,,,27.28,760.1,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 00:00:00,52.05,,4.22,11.3,15.52,,6.56,0.7,9.29,0.23,0.11,,,,,,75.4,2.11,87.16,,,27.4,760.66,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12 00:00:00,48.36,,4.23,11.29,15.52,,6.55,0.7,10.58,0.0,0.0,,,0.1,,,73.18,2.11,92.25,,,28.0,760.85,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13 00:00:00,78.43,,4.53,12.57,17.85,,8.87,0.75,7.73,0.0,0.12,,,0.12,0.1,,73.09,1.32,86.29,,,26.65,761.01,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14 00:00:00,62.58,,4.24,11.3,15.51,,8.24,0.7,9.83,0.21,0.2,,,0.1,0.21,,72.85,1.13,93.76,,,27.79,760.6,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15 00:00:00,67.06,,4.24,11.29,15.51,,8.2,0.7,9.37,0.0,0.3,,,,,,69.44,0.58,76.59,,,23.06,760.65,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16 00:00:00,55.13,,4.22,11.28,15.52,,8.22,0.7,9.63,0.06,0.11,,,,0.2,,67.97,0.49,88.28,,,26.61,760.17,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17 00:00:00,48.67,,4.24,11.29,15.53,,8.21,0.7,9.31,0.0,0.2,,,,,,67.45,0.55,66.59,,,29.39,760.94,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18 00:00:00,73.34,,4.22,11.27,15.51,,8.24,0.7,11.17,0.09,0.0,,,,0.2,,54.89,0.99,101.44,,,31.0,761.57,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19 00:00:00,68.29,,4.23,11.3,15.52,,8.19,0.7,9.83,0.08,0.0,,,0.1,,,63.96,1.19,73.38,,,26.45,761.2,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20 00:00:00,78.54,,4.23,11.31,15.53,,8.24,0.7,7.59,0.12,0.0,,,0.1,0.1,,68.72,0.92,83.93,,,27.09,761.5,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21 00:00:00,45.74,,4.23,11.3,15.53,,8.23,0.7,5.19,0.0,0.09,,,0.31,,,76.02,0.3,78.94,,,24.35,760.97,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22 00:00:00,21.65,,4.21,11.28,15.51,,8.24,0.7,4.34,0.13,0.0,,,,0.09,,73.53,0.23,81.01,,,23.83,760.91,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23 00:00:00,25.63,,4.22,11.27,15.52,,8.22,0.7,5.9,0.0,0.0,,,,,,67.56,0.38,92.9,,,22.58,761.36,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24 00:00:00,27.12,,4.23,11.29,15.53,,8.23,0.7,7.99,0.06,0.15,,,,,,65.3,0.4,78.62,,,29.25,761.77,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25 00:00:00,26.0,,4.23,11.28,15.52,,8.25,0.7,5.62,0.0,0.0,,,,,,64.96,0.32,84.87,,,23.38,762.35,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26 00:00:00,31.23,,4.22,11.29,15.53,,8.24,0.7,8.23,0.0,0.0,,,,,,59.21,0.42,96.44,,,22.43,761.95,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27 00:00:00,37.24,,4.22,13.09,17.97,,9.55,0.7,12.31,0.0,0.0,,,,,,64.22,0.32,73.31,,,28.17,762.19,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28 00:00:00,47.09,,4.63,14.22,19.55,,10.0,0.7,11.47,0.0,0.0,,,,,,67.03,0.73,83.18,,,28.82,762.2,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 00:00:00,39.29,,5.06,12.41,17.07,,8.27,0.7,13.8,0.0,0.0,,,,,,66.83,0.51,111.75,,,21.47,762.46,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30 00:00:00,35.83,,5.09,12.41,17.07,,8.25,0.7,16.09,0.0,0.0,,,,,,,0.82,89.71,,,28.62,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31 00:00:00,45.11,,5.09,12.39,17.08,,8.22,0.7,12.59,0.0,0.0,,,,,,,0.85,87.57,,,21.16,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01 00:00:00,45.04,,4.6,11.77,16.19,,5.87,0.7,10.2,0.0,0.0,,,,,,56.6,1.41,95.09,,,23.81,763.28,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02 00:00:00,44.98,,4.24,11.3,15.52,,4.1,0.7,13.57,0.0,0.0,,,,,,63.96,0.81,96.68,,,31.91,763.67,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 00:00:00,45.02,,4.24,11.29,15.53,,4.09,0.7,19.93,0.0,0.0,,,,,,54.99,1.11,100.21,,,30.54,763.48,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04 00:00:00,34.92,,4.22,11.3,15.51,,4.12,0.7,13.3,0.0,0.0,,,,,,56.61,0.78,84.38,,,25.78,763.48,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05 00:00:00,60.59,,4.23,11.28,15.51,,4.11,0.7,16.81,0.0,0.0,,,,,,53.55,1.05,89.75,,,32.13,762.84,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06 00:00:00,75.51,,4.24,11.3,15.51,,4.14,0.7,17.68,0.0,0.0,,,,,,57.47,1.2,80.04,,,27.84,762.02,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07 00:00:00,98.21,,4.22,11.28,15.51,,4.12,0.7,11.49,0.0,0.0,,,,,,59.94,1.15,65.39,,,29.63,762.31,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08 00:00:00,52.7,,4.21,11.3,15.52,,4.07,0.7,17.11,0.0,0.0,,,,,,56.19,1.37,84.81,,,31.35,762.99,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09 00:00:00,62.94,,4.25,11.3,15.51,,4.12,0.7,19.94,0.0,0.0,,,,,,49.87,1.24,102.72,,,33.79,762.4,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10 00:00:00,68.14,,4.22,11.28,15.51,,4.11,0.7,13.62,0.0,0.0,,,,,,54.52,0.51,79.95,,,32.84,761.76,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11 00:00:00,37.87,,4.24,11.27,15.49,,4.1,0.7,9.28,0.0,0.0,,,,,,48.21,0.28,106.15,,,19.14,761.56,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 00:00:00,44.68,,4.23,11.3,15.52,,4.11,0.7,13.78,0.0,0.0,,,,,,53.57,0.59,89.85,,,34.92,762.0,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13 00:00:00,41.65,,4.24,11.28,15.52,,4.12,0.7,7.72,0.0,0.0,,,,,,61.51,0.56,74.99,,,33.37,762.69,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14 00:00:00,42.52,,4.23,11.28,15.53,,4.11,0.7,5.41,0.0,0.0,,,,,,62.76,0.4,91.73,,,34.63,762.62,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15 00:00:00,40.52,,4.24,11.29,15.52,,4.1,0.7,8.02,0.0,0.0,,,,,,65.45,0.43,71.43,,,35.27,761.73,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16 00:00:00,46.93,,4.23,11.28,15.51,,4.13,0.7,10.31,0.0,0.0,,,,,,63.95,0.32,73.9,,,38.19,761.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17 00:00:00,61.99,,4.23,11.28,15.51,,4.1,0.7,7.78,0.0,0.0,,,,,,61.69,0.46,87.8,,,44.06,761.25,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18 00:00:00,58.55,,4.22,11.31,15.53,,4.12,0.7,13.45,0.0,0.0,,,,,,57.09,0.81,111.73,,,40.88,762.0,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19 00:00:00,59.61,,4.23,11.28,15.51,,4.11,0.7,11.58,0.0,0.0,,,,,,67.23,1.46,92.22,,,43.03,762.08,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20 00:00:00,22.96,,4.23,11.28,15.52,,4.12,0.7,13.22,0.0,0.0,,,,,,70.13,2.56,99.35,,,41.95,762.16,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21 00:00:00,13.75,,4.23,11.29,15.51,,4.12,0.7,21.05,0.0,0.0,,,,,,66.08,1.38,113.23,,,41.5,762.48,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22 00:00:00,28.94,,3.8,21.91,24.2,,4.11,0.7,10.84,0.0,0.26,,,0.1,0.31,,65.94,1.16,100.61,,,50.32,762.4,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23 00:00:00,57.12,,27.73,49.24,18.68,,9.39,0.7,10.02,0.06,0.0,,,,,,67.8,0.61,82.99,,,51.97,761.56,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24 00:00:00,36.89,,29.34,40.71,12.12,,20.75,0.7,6.45,0.1,0.12,,,,,,64.71,0.22,77.51,,,54.64,760.96,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25 00:00:00,42.67,,11.38,7.89,13.49,,21.46,0.7,7.63,0.22,0.2,,,0.18,0.43,,65.25,0.18,83.98,,,50.84,760.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26 00:00:00,42.47,,9.74,8.71,16.7,,24.53,0.7,6.78,0.05,0.0,,,,,,67.32,0.14,112.1,,,49.14,759.51,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27 00:00:00,27.6,,22.47,15.14,32.94,,25.89,0.7,4.3,0.07,0.0,,,,,,63.35,0.26,166.7,,,60.76,758.62,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28 00:00:00,23.78,,3.67,5.24,8.52,,27.72,0.7,5.43,0.0,0.0,,,,,,69.68,0.25,152.02,,,47.01,759.63,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01 00:00:00,25.36,,4.15,5.37,9.29,,29.28,0.7,4.97,0.12,0.09,,,0.1,0.09,,65.98,0.38,182.5,,,45.9,761.57,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02 00:00:00,36.1,,8.69,5.95,9.64,,27.12,0.7,4.92,0.13,0.22,,,0.09,0.4,,62.54,0.29,200.99,,,43.81,761.85,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03 00:00:00,55.96,,7.58,6.88,11.57,,30.78,0.7,6.68,0.13,0.14,,,0.22,0.12,,59.69,0.3,113.67,,,56.89,760.98,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04 00:00:00,84.72,,2.15,5.08,6.97,,33.51,0.7,5.85,0.0,0.0,,,,,,,0.57,123.68,,,52.97,761.27,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05 00:00:00,38.6,,16.93,10.17,25.57,,31.28,0.7,6.92,0.09,0.2,,,,,,,0.44,91.79,,,46.15,762.06,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06 00:00:00,39.86,,8.24,5.79,12.97,,30.91,0.7,4.9,0.0,0.3,,,0.21,,,,0.26,113.28,,,48.14,762.04,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07 00:00:00,95.47,,2.57,4.52,6.47,,32.76,0.7,5.35,0.0,0.26,,,0.26,,,,0.31,148.62,,,48.82,761.01,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08 00:00:00,43.95,,7.05,5.28,12.32,,31.5,0.7,3.41,,,,,,,,,0.46,117.54,,,47.93,761.49,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09 00:00:00,61.83,,7.46,4.75,11.05,,33.17,0.7,4.45,,,,,,,,,0.65,125.64,,,49.25,761.87,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10 00:00:00,33.77,,11.37,5.82,16.49,,32.42,0.7,4.67,0.0,0.0,,,,,,,0.52,116.15,,,53.66,761.62,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11 00:00:00,14.39,,4.87,4.07,8.6,,28.24,0.7,4.54,0.0,0.0,,,,,,,0.34,155.8,,,58.19,761.57,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12 00:00:00,26.06,,7.69,4.95,11.76,,29.58,0.7,4.42,0.0,0.0,,,,,,,0.3,127.1,,,61.64,762.62,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13 00:00:00,86.69,,3.65,4.94,8.29,,29.04,0.7,6.04,0.0,0.0,,,,,,,0.54,99.19,,,59.03,762.15,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14 00:00:00,49.33,,7.53,6.44,13.23,,30.06,0.7,5.41,0.0,0.0,,,,,,,0.33,143.23,,,62.54,760.87,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15 00:00:00,28.99,,6.57,6.3,11.17,,29.89,0.7,7.54,0.0,0.0,,,,,,,0.49,95.74,,,57.59,760.23,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 00:00:00,23.57,,10.25,7.61,15.47,,30.33,0.7,6.26,0.0,0.0,,,,,,,0.38,115.26,,,61.53,760.18,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17 00:00:00,30.39,,10.14,7.69,16.19,,34.03,0.7,3.8,0.0,0.0,,,,,,,0.31,123.21,,,53.28,759.7,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18 00:00:00,41.38,123.43,8.77,7.63,14.94,7.73,30.98,0.68,9.96,0.0,0.0,,,,,,77.94,0.45,95.24,,,57.7,759.83,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19 00:00:00,40.26,184.79,9.46,8.44,16.48,12.42,28.78,0.7,8.61,0.0,0.0,,,,,,88.12,0.39,141.85,,,62.53,759.67,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20 00:00:00,71.79,189.98,6.43,7.4,13.25,8.88,31.48,0.7,7.12,,,,,,,,87.9,0.29,118.08,,,59.26,758.72,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21 00:00:00,39.76,160.47,8.24,7.05,14.53,8.2,30.19,0.7,7.71,,,,,,,,83.64,0.38,103.38,,,58.21,758.34,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22 00:00:00,37.76,142.78,19.45,9.94,26.46,14.68,29.88,0.7,4.75,,,,,,,,87.35,0.36,127.45,,,64.94,759.49,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 00:00:00,41.07,160.8,6.62,7.41,13.38,6.92,29.54,0.7,6.96,,,,,,,,88.72,0.48,103.03,,,58.95,760.15,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24 00:00:00,65.14,170.07,4.98,8.98,13.28,1.58,24.2,0.7,6.91,,,,,,,,82.04,0.51,106.76,,,58.59,760.0,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25 00:00:00,52.85,144.96,8.74,8.47,16.41,3.41,25.95,0.7,12.62,,,,,,,,81.35,0.33,125.25,,,57.56,759.11,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26 00:00:00,43.93,130.9,8.82,9.29,10.94,2.13,25.64,0.7,10.81,,,,,,,,87.72,0.39,132.98,,,59.5,758.66,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27 00:00:00,39.97,97.64,15.7,9.43,22.5,8.39,28.48,0.7,5.11,,,,,,,,70.82,0.32,159.23,,,56.04,758.36,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28 00:00:00,,,21.72,16.08,37.85,17.84,28.02,0.7,3.58,,,,,,,,71.94,0.15,208.02,,,2.29,759.18,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 00:00:00,31.27,102.25,1.97,6.7,8.67,9.77,28.08,0.7,14.31,0.0,0.0,,,,,,63.25,0.68,246.75,,,67.29,753.59,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 00:00:00,29.35,80.33,2.63,5.91,8.49,10.15,26.55,0.7,11.63,0.0,0.0,,,,,,66.31,0.88,268.2,,,57.69,754.34,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 00:00:00,44.96,101.19,1.82,7.49,9.32,10.82,26.8,0.7,15.06,0.0,0.0,,,,,,58.62,0.8,230.87,,,63.28,754.4,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 00:00:00,47.1,106.75,1.53,5.6,7.13,10.11,27.05,0.7,10.16,0.0,0.0,,,,,,67.57,0.87,256.39,,,56.43,755.49,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 00:00:00,35.62,88.55,2.27,5.48,7.75,12.58,28.01,0.7,9.09,0.0,0.0,,,,,,71.54,0.64,218.76,,,56.39,756.86,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 00:00:00,2.46,98.07,2.08,5.64,7.72,14.02,26.71,0.7,7.99,0.0,0.0,,,,,,70.3,0.56,162.52,,,54.66,752.94,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 00:00:00,,76.73,2.83,5.26,8.09,12.7,29.4,0.7,12.15,0.0,0.0,,,,,,67.48,0.62,189.51,,,60.37,749.33,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 00:00:00,,90.16,7.21,6.06,13.04,12.57,28.39,0.7,8.96,0.0,0.0,,,,,,67.67,0.84,215.52,,,61.58,749.84,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 00:00:00,,105.55,3.24,6.39,9.62,4.47,32.8,0.7,7.75,0.0,0.0,,,,,,65.71,0.93,222.83,,,61.23,748.57,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09 00:00:00,43.36,88.29,5.8,7.03,11.49,5.42,32.56,0.7,6.62,0.0,0.0,,,,,,63.79,0.74,221.14,,,54.36,748.46,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10 00:00:00,41.82,83.63,5.52,5.96,10.99,12.92,35.77,0.7,3.61,0.0,0.0,,,,,,65.37,0.67,204.01,,,67.5,749.52,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,
